playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478400,2023,Colin White,MTL,C,4on5,28,1023.0,30.0,-0.65,0.0,0.08,0.03,0.08,0.0,0.1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,7.0,2.0,21.0,1.0,8.0,3.0,18.0,1.0,0.0,3864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,2.29,2.19,2.29,2.19,15.0,5.0,8.0,28.0,2.0,2.0,0.0,11.0,4.0,5.0,0.25,0.51,1.53,0.0,0.0,2.0,28.0,20.0,20.0,0.41,0.44,0.44,2.25,2.25,2.22,0.68,7.62,10.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0
8478400,2023,Colin White,MTL,C,5on4,28,84.0,6.0,-0.75,0.18,0.77,0.5,0.72,0.33,0.74,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,2.0,3.0,1977.0,0.0,0.0,0.0,0.0,0.86,0.06,0.05,0.06,0.05,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.07,0.07,0.06,1.68,0.26,0.25,0.26,0.25,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05,0.0,0.21,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.21,0.21,0.07,0.07,0.07,2.8,0.86,42.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8480007,2023,Jonas Rondbjerg,VGK,R,other,18,80.0,2.0,1.41,1.0,0.51,1.0,0.6,1.0,0.58,40.0,0.96,0.97,0.01,0.0,0.0,0.01,0.01,0.97,0.97,0.97,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.97,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.97,0.97,0.97,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,781.0,0.0,0.0,0.0,0.0,2.11,1.06,1.06,1.06,1.06,1.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.09,0.0,0.97,0.0,0.0,1.0,4.0,3.0,3.0,0.03,0.0,0.0,1.09,1.09,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,1.8,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8480007,2023,Jonas Rondbjerg,VGK,R,all,18,11890.0,290.0,3.01,0.38,0.5,0.42,0.48,0.4,0.49,182.0,18.42,2.79,1.27,4.26,0.6,9.21,6.87,2.72,2.78,2.71,2.0,0.0,21.0,4.0,11.0,36.0,3.0,1.0,3.0,0.0,2.0,0.0,7.0,12.0,20.0,24.0,0.0,0.0,0.0,5.0,8.0,2.0,18.0,2.0,5.0,0.47,0.25,2.06,0.0,0.0,1.0,36.42,25.0,25.41,0.0,0.27,0.3,0.9,2.16,2.17,2.12,290.0,14.0,39.0,56.0,181.0,50.0,36.0,32.0,172.0,0.0,1.0,53111.0,0.0,0.0,0.0,9.0,68.57,6.01,5.87,6.03,5.89,71.0,25.0,58.0,154.0,4.0,8.0,1.0,79.0,9.0,8.0,2.12,1.1,2.79,2.0,1.0,1.0,157.22,96.0,97.54,0.9,1.7,1.7,5.2,5.23,5.14,103.64,9.67,8.77,9.78,8.84,89.0,57.0,64.0,210.0,3.0,11.0,1.0,112.0,24.0,10.0,3.18,2.85,3.64,0.0,1.0,2.0,208.09,146.0,145.67,1.56,2.63,2.65,8.58,8.65,8.14,46.63,46.59,886.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0
8480007,2023,Jonas Rondbjerg,VGK,R,5on5,18,10698.0,254.0,3.01,0.42,0.52,0.46,0.49,0.43,0.49,181.0,17.46,1.82,1.26,4.26,0.6,9.2,6.87,1.75,1.81,1.73,2.0,0.0,20.0,4.0,11.0,35.0,2.0,0.0,3.0,0.0,2.0,0.0,7.0,12.0,20.0,24.0,0.0,0.0,0.0,5.0,7.0,2.0,18.0,2.0,4.0,0.47,0.25,1.09,0.0,0.0,0.0,35.42,24.0,24.41,0.0,0.26,0.3,0.9,1.19,1.2,1.15,254.0,12.0,29.0,54.0,159.0,48.0,30.0,30.0,146.0,0.0,1.0,42817.0,0.0,0.0,0.0,9.0,64.87,4.91,4.77,4.92,4.78,69.0,22.0,57.0,148.0,3.0,8.0,1.0,75.0,9.0,7.0,1.99,1.1,1.81,2.0,1.0,0.0,151.22,91.0,92.54,0.86,1.7,1.7,4.06,4.09,4.0,83.9,6.82,6.28,6.93,6.35,66.0,53.0,55.0,174.0,2.0,8.0,1.0,94.0,18.0,7.0,2.73,2.03,2.06,0.0,0.0,2.0,172.09,119.0,118.67,1.15,1.65,1.66,6.31,6.38,5.94,34.1,31.03,720.0,759.0,0.03,0.27,1.0,11.0,1.0,6.0
8480007,2023,Jonas Rondbjerg,VGK,R,4on5,18,1101.0,31.0,2.94,0.02,0.07,0.06,0.13,0.07,0.15,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,2.0,21.0,2.0,5.0,2.0,22.0,0.0,0.0,3591.0,0.0,0.0,0.0,0.0,1.59,0.04,0.04,0.04,0.04,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.05,0.05,0.05,18.08,1.7,1.62,1.7,1.62,22.0,3.0,8.0,33.0,1.0,2.0,0.0,18.0,6.0,1.0,0.45,0.82,0.43,0.0,1.0,0.0,33.0,25.0,25.0,0.38,0.19,0.19,1.88,1.88,1.81,0.62,8.52,16.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
8480007,2023,Jonas Rondbjerg,VGK,R,5on4,18,11.0,3.0,0.47,0.0,0.96,0.0,0.95,0.0,0.94,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.06,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8481604,2023,Pavel Dorofeyev,VGK,L,other,43,369.0,4.0,4.55,0.43,0.5,0.73,0.4,0.69,0.48,27.0,1.1,0.39,0.14,0.22,0.06,0.77,0.42,0.36,0.39,0.36,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11,0.28,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.03,0.0,0.0,0.42,0.42,0.39,4.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,6.44,1.01,0.95,1.01,0.95,7.0,2.0,7.0,16.0,0.0,0.0,0.0,5.0,2.0,2.0,0.24,0.2,0.58,0.0,0.0,0.0,16.0,9.0,9.0,0.16,0.0,0.0,1.17,1.17,1.1,2.93,1.34,1.34,1.34,1.34,2.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.09,0.0,1.25,0.0,0.0,0.0,6.0,4.0,4.0,0.03,0.0,0.0,1.37,1.37,1.37,2.02,2.02,16.0,24.0,0.0,0.04,0.0,1.0,0.0,1.0
8481604,2023,Pavel Dorofeyev,VGK,L,all,43,33775.0,697.0,24.4,0.55,0.48,0.53,0.47,0.54,0.47,365.0,90.6,10.12,7.02,21.45,3.16,48.17,34.09,9.69,10.26,9.82,6.0,2.0,88.0,36.0,28.0,152.0,20.0,12.0,8.0,2.0,15.0,0.0,50.0,39.0,76.0,112.0,4.0,8.0,2.0,18.0,18.0,11.0,80.0,33.0,11.0,2.55,4.07,3.5,4.0,5.0,3.0,154.64,124.0,126.12,4.0,1.49,2.06,2.98,8.62,8.64,8.54,697.0,122.0,85.0,105.0,385.0,114.0,80.0,90.0,413.0,2.0,2.0,122476.0,8.0,10.0,4.0,20.0,310.24,26.48,25.3,26.87,25.67,301.0,125.0,176.0,602.0,29.0,28.0,5.0,325.0,77.0,24.0,9.35,9.7,7.43,13.0,10.0,6.0,609.81,426.0,432.27,4.53,6.55,6.55,24.45,24.75,24.17,258.64,21.26,20.51,21.1,20.36,240.0,121.0,166.0,527.0,21.0,31.0,4.0,288.0,50.0,23.0,7.93,6.17,7.16,12.0,3.0,6.0,520.42,361.0,357.84,3.48,5.54,5.54,19.2,19.07,18.65,102.58,112.18,1991.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0
8481604,2023,Pavel Dorofeyev,VGK,L,5on5,43,31023.0,633.0,24.4,0.55,0.51,0.51,0.48,0.52,0.48,302.0,82.03,8.81,6.06,19.52,2.82,43.36,31.43,8.43,8.95,8.55,6.0,2.0,81.0,31.0,26.0,138.0,20.0,12.0,7.0,2.0,15.0,0.0,46.0,32.0,69.0,100.0,4.0,8.0,2.0,18.0,18.0,10.0,76.0,27.0,9.0,2.47,3.38,2.95,4.0,5.0,3.0,140.64,112.0,114.12,4.0,1.27,1.94,2.86,7.21,7.23,7.17,633.0,97.0,84.0,102.0,350.0,101.0,76.0,81.0,375.0,2.0,2.0,95760.0,8.0,10.0,4.0,20.0,278.21,23.27,22.23,23.67,22.6,266.0,115.0,155.0,536.0,27.0,25.0,4.0,296.0,65.0,20.0,8.61,8.43,6.23,12.0,10.0,5.0,543.81,381.0,387.27,3.81,6.05,6.05,21.03,21.33,20.87,247.92,18.73,18.02,18.57,17.87,230.0,117.0,163.0,510.0,19.0,30.0,4.0,281.0,47.0,19.0,7.64,5.7,5.39,11.0,3.0,5.0,503.42,347.0,343.84,3.33,5.29,5.29,16.77,16.64,16.23,69.31,66.76,1542.0,1684.0,1.13,0.36,23.0,19.0,18.0,12.0
8481604,2023,Pavel Dorofeyev,VGK,L,4on5,43,14.0,2.0,0.58,0.0,0.01,0.0,0.05,0.0,0.08,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.83,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8481604,2023,Pavel Dorofeyev,VGK,L,5on4,43,2369.0,58.0,14.76,0.7,0.92,0.84,0.9,0.82,0.88,179.0,7.47,0.92,0.82,1.71,0.28,4.04,2.23,0.9,0.92,0.9,0.0,0.0,6.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.08,0.58,0.27,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.19,0.12,0.12,0.98,0.98,0.98,58.0,23.0,1.0,2.0,32.0,13.0,4.0,8.0,33.0,0.0,0.0,6711.0,0.0,0.0,0.0,0.0,25.59,2.19,2.12,2.19,2.12,28.0,8.0,13.0,49.0,2.0,3.0,1.0,24.0,10.0,2.0,0.5,1.08,0.62,1.0,0.0,1.0,49.0,36.0,36.0,0.56,0.5,0.5,2.25,2.25,2.2,6.1,0.95,0.92,0.95,0.92,6.0,2.0,1.0,9.0,2.0,1.0,0.0,4.0,2.0,2.0,0.15,0.27,0.52,1.0,0.0,1.0,9.0,8.0,8.0,0.08,0.24,0.24,0.78,0.78,0.78,12.09,1.06,185.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8476925,2023,Colton Sissons,NSH,C,other,79,4462.0,88.0,32.86,0.42,0.59,0.52,0.56,0.53,0.55,255.0,8.32,2.56,0.78,1.47,0.43,4.94,2.82,2.43,2.56,2.43,1.0,1.0,5.0,8.0,2.0,15.0,4.0,2.0,1.0,0.0,0.0,0.0,9.0,1.0,3.0,11.0,0.0,0.0,36.0,3.0,0.0,3.0,4.0,4.0,5.0,0.1,0.55,1.91,0.0,0.0,2.0,15.0,13.0,13.0,2.0,0.23,0.31,0.31,2.48,2.48,2.42,88.0,20.0,25.0,6.0,37.0,10.0,4.0,25.0,49.0,36.0,32.0,5855.0,0.0,0.0,0.0,6.0,63.04,13.54,12.84,13.54,12.84,61.0,26.0,34.0,121.0,10.0,9.0,1.0,47.0,16.0,24.0,1.78,1.85,9.92,1.0,0.0,9.0,121.0,87.0,87.0,1.7,2.34,2.34,12.9,12.9,12.52,56.02,18.5,17.12,18.5,17.12,51.0,25.0,35.0,111.0,19.0,12.0,3.0,24.0,22.0,30.0,0.92,2.73,14.86,0.0,4.0,15.0,111.0,76.0,76.0,1.3,4.91,4.91,14.89,14.89,14.16,21.02,14.35,146.0,117.0,0.02,0.0,1.0,0.0,1.0,0.0
8476925,2023,Colton Sissons,NSH,C,all,79,78779.0,1812.0,34.96,0.48,0.54,0.5,0.53,0.5,0.53,367.0,143.66,20.56,12.18,31.88,5.65,75.34,52.39,19.39,20.6,19.42,15.0,5.0,126.0,72.0,37.0,235.0,35.0,15.0,18.0,3.0,17.0,0.0,72.0,76.0,111.0,183.0,17.0,34.0,607.0,136.0,33.0,29.0,107.0,67.0,24.0,3.62,8.85,8.09,1.0,7.0,7.0,236.4,198.0,198.82,13.0,2.88,5.64,5.83,17.61,17.66,17.22,1812.0,224.0,369.0,276.0,943.0,215.0,183.0,272.0,1142.0,607.0,546.0,207563.0,34.0,34.0,17.0,57.0,708.36,76.31,72.49,77.01,73.13,677.0,296.0,347.0,1320.0,66.0,83.0,9.0,703.0,178.0,92.0,19.89,22.38,34.04,23.0,14.0,29.0,1335.27,973.0,985.27,12.16,18.97,19.16,69.31,69.93,68.09,722.01,81.44,76.72,81.39,76.72,724.0,256.0,365.0,1345.0,87.0,105.0,11.0,687.0,190.0,103.0,18.5,24.09,38.86,26.0,23.0,38.0,1340.71,980.0,976.53,12.04,21.17,21.17,72.31,72.48,70.41,187.89,158.06,3706.0,3274.0,0.0,0.0,0.0,0.0,0.0,0.0
8476925,2023,Colton Sissons,NSH,C,5on5,79,55648.0,1309.0,34.96,0.52,0.53,0.49,0.52,0.5,0.52,571.0,87.83,11.01,6.55,21.32,3.13,43.71,31.29,10.5,11.05,10.53,11.0,2.0,76.0,41.0,30.0,147.0,20.0,7.0,8.0,1.0,16.0,0.0,42.0,44.0,69.0,110.0,15.0,30.0,433.0,125.0,24.0,20.0,64.0,43.0,10.0,2.52,5.83,2.66,1.0,4.0,2.0,148.4,117.0,117.82,8.0,1.39,2.49,3.05,9.35,9.4,9.22,1309.0,107.0,201.0,237.0,764.0,179.0,131.0,177.0,822.0,433.0,362.0,172495.0,30.0,32.0,16.0,46.0,471.54,42.05,39.96,42.75,40.6,450.0,193.0,233.0,876.0,32.0,49.0,3.0,477.0,123.0,43.0,13.57,15.75,12.73,15.0,10.0,7.0,891.27,643.0,655.27,6.55,10.23,10.43,38.16,38.78,37.74,476.43,39.3,37.72,39.25,37.71,477.0,174.0,259.0,910.0,37.0,59.0,4.0,488.0,124.0,39.0,12.91,15.93,10.46,17.0,13.0,7.0,905.71,651.0,647.52,6.47,9.7,9.7,36.08,36.25,35.69,135.42,117.81,3026.0,2764.0,1.04,1.42,36.0,30.0,28.0,25.0
8476925,2023,Colton Sissons,NSH,C,4on5,79,9231.0,251.0,34.26,0.15,0.12,0.12,0.14,0.14,0.15,210.0,11.17,2.24,0.78,1.62,0.38,2.93,6.05,2.11,2.24,2.11,1.0,0.0,9.0,5.0,0.0,14.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,9.0,6.0,11.0,0.0,0.0,91.0,2.0,8.0,4.0,3.0,8.0,3.0,0.11,1.03,1.1,0.0,2.0,1.0,14.0,14.0,14.0,3.0,0.18,0.78,1.32,1.09,1.09,1.08,251.0,4.0,140.0,24.0,83.0,6.0,35.0,47.0,163.0,91.0,35.0,13616.0,0.0,0.0,0.0,0.0,26.45,3.72,3.55,3.72,3.55,25.0,10.0,2.0,37.0,4.0,7.0,1.0,18.0,12.0,5.0,0.56,1.52,1.64,1.0,2.0,1.0,37.0,35.0,35.0,0.36,1.77,1.77,2.31,2.31,2.29,160.06,21.08,19.33,21.08,19.33,164.0,50.0,68.0,282.0,30.0,34.0,4.0,143.0,40.0,31.0,3.77,4.76,12.55,8.0,6.0,16.0,282.0,214.0,214.0,3.97,6.56,6.56,18.5,18.5,17.73,2.73,19.78,51.0,323.0,0.11,0.03,3.0,1.0,3.0,1.0
8476925,2023,Colton Sissons,NSH,C,5on4,79,9438.0,164.0,32.09,0.87,0.86,0.88,0.88,0.85,0.86,400.0,35.62,4.72,4.04,7.3,1.7,23.41,11.84,4.31,4.72,4.31,2.0,2.0,35.0,18.0,5.0,58.0,7.0,3.0,7.0,1.0,1.0,0.0,20.0,22.0,32.0,50.0,2.0,4.0,45.0,6.0,1.0,2.0,35.0,12.0,6.0,0.85,1.44,2.42,0.0,1.0,2.0,58.0,53.0,53.0,0.0,1.07,2.06,1.14,4.65,4.65,4.45,164.0,93.0,3.0,9.0,59.0,20.0,13.0,23.0,108.0,45.0,111.0,14079.0,4.0,2.0,1.0,4.0,146.6,16.97,16.1,16.97,16.1,140.0,67.0,78.0,285.0,20.0,18.0,4.0,160.0,27.0,20.0,3.95,3.26,9.76,6.0,2.0,12.0,285.0,207.0,207.0,3.54,4.62,4.62,15.88,15.88,15.48,28.03,2.46,2.46,2.46,2.46,31.0,6.0,3.0,40.0,0.0,0.0,0.0,30.0,4.0,3.0,0.8,0.67,0.99,0.0,0.0,0.0,40.0,37.0,37.0,0.27,0.0,0.0,2.72,2.72,2.72,23.81,4.03,420.0,55.0,0.03,0.0,2.0,0.0,2.0,0.0
8475177,2023,Calvin de Haan,TBL,D,other,58,1006.0,21.0,9.17,0.54,0.46,0.28,0.52,0.27,0.53,104.0,0.62,0.5,0.01,0.01,0.02,0.16,0.29,0.5,0.5,0.5,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.51,0.51,0.51,21.0,1.0,6.0,5.0,9.0,2.0,8.0,3.0,8.0,0.0,0.0,3733.0,0.0,0.0,0.0,1.0,7.72,5.0,4.97,5.0,4.97,6.0,5.0,2.0,13.0,4.0,0.0,0.0,1.0,2.0,8.0,0.06,0.2,4.75,0.0,0.0,4.0,13.0,11.0,11.0,0.09,0.0,0.0,5.09,5.09,5.06,23.35,4.33,3.66,4.33,3.66,24.0,6.0,3.0,33.0,5.0,4.0,0.0,13.0,8.0,9.0,0.51,1.09,2.73,1.0,2.0,2.0,33.0,30.0,30.0,0.59,1.47,1.47,3.46,3.46,3.07,10.27,12.15,85.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
